Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,21,52.01737145373386,"(375, 0, 200)","(375, 0, 0)"
1,1,35,77.10783487130473,"(375, 0, 200)","(625, 0, 0)"
2,2,19,48.43301953693802,"(625, 0, 50)","(625, 0, 200)"
3,3,37,80.69218678810057,"(625, 0, 200)","(125, 0, 150)"
4,4,33,73.52348295450889,"(625, 0, 200)","(625, 0, 50)"
5,5,29,66.35477912091721,"(375, 0, 50)","(125, 0, 200)"
6,6,21,52.01737145373386,"(375, 0, 0)","(375, 0, 200)"
7,7,15,41.26431570334634,"(375, 0, 150)","(375, 0, 200)"
8,8,27,62.770427204121376,"(625, 0, 100)","(125, 0, 200)"
9,9,35,77.10783487130473,"(125, 0, 200)","(625, 0, 150)"
10,10,31,69.93913103771305,"(125, 0, 200)","(125, 0, 100)"
11,11,17,44.84866762014218,"(625, 0, 200)","(375, 0, 100)"
12,12,21,52.01737145373386,"(125, 0, 0)","(375, 0, 200)"
13,13,55,112.95135403926312,"(125, 0, 200)","(625, 0, 50)"
14,14,39,84.27653870489641,"(125, 0, 200)","(375, 0, 100)"
15,15,29,66.35477912091721,"(625, 0, 200)","(125, 0, 50)"
16,16,27,62.770427204121376,"(375, 0, 200)","(625, 0, 100)"
17,17,25,59.18607528732554,"(125, 0, 150)","(375, 0, 200)"
18,18,41,87.86089062169225,"(625, 0, 200)","(125, 0, 100)"
19,19,21,52.01737145373386,"(125, 0, 0)","(125, 0, 200)"
20,20,25,59.18607528732554,"(625, 0, 150)","(125, 0, 200)"
21,21,35,77.10783487130473,"(375, 0, 200)","(125, 0, 50)"
22,22,33,73.52348295450889,"(625, 0, 200)","(375, 0, 50)"
23,23,27,62.770427204121376,"(625, 0, 0)","(625, 0, 200)"
24,24,21,52.01737145373386,"(125, 0, 200)","(375, 0, 0)"
25,25,27,62.770427204121376,"(375, 0, 100)","(625, 0, 200)"
26,26,27,62.770427204121376,"(125, 0, 100)","(375, 0, 200)"
27,27,37,80.69218678810057,"(375, 0, 200)","(625, 0, 0)"
28,28,15,41.26431570334634,"(375, 0, 150)","(125, 0, 200)"
29,29,39,84.27653870489641,"(125, 0, 50)","(625, 0, 200)"
