Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,43,391.44524253848806,"(625, 0, 200)","(125, 0, 50)"
1,1,21,352.01737145373386,"(125, 0, 0)","(375, 0, 200)"
2,2,47,398.61394637207974,"(125, 0, 200)","(625, 0, 0)"
3,3,25,359.18607528732554,"(375, 0, 150)","(625, 0, 200)"
4,4,27,362.77042720412135,"(125, 0, 200)","(125, 0, 150)"
5,5,35,377.1078348713047,"(625, 0, 200)","(625, 0, 50)"
6,6,43,391.44524253848806,"(125, 0, 200)","(375, 0, 50)"
7,7,17,344.8486676201422,"(375, 0, 200)","(125, 0, 100)"
8,8,23,355.60172337052967,"(625, 0, 150)","(375, 0, 200)"
9,9,27,362.77042720412135,"(375, 0, 100)","(375, 0, 200)"
