Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,,,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-6,Route-6,(675.0 0.0 55.5),(375.0 0.0 200.0),348.433,352.288,0.07959407,18.54147,6.808,40.416,,,432.952,426.232,432.952,0.09088323,0.1342005,0.115636
Truck-13,Route-13,(425.0 0.0 5.5),(125.0 0.0 200.0),352.0174,355.608,0.06902766,16.93371,6.8,43.752
Truck-10,Route-10,(175.0 0.0 155.5),(375.0 0.0 200.0),359.1861,358.848,-0.00571205,14.35392,6.8,46.968
Truck-7,Route-7,(675.0 0.0 155.5),(125.0 0.0 200.0),359.1861,362.224,0.05132852,14.48896,6.8,50.392
Truck-2,Route-2,(425.0 0.0 155.5),(625.0 0.0 200.0),359.1861,362.408,0.0544372,14.49632,6.808,50.56
Truck-8,Route-8,(675.0 0.0 205.5),(125.0 0.0 50.0),366.3548,364.464,-0.02849498,12.56772,6.8,52.608
Truck-9,Route-9,(425.0 0.0 55.5),(625.0 0.0 200.0),366.3548,367.52,0.01756049,12.6731,6.8,55.624
Truck-3,Route-3,(175.0 0.0 5.5),(375.0 0.0 200.0),352.0174,370.264,0.3507798,17.63162,6.808,58.416
Truck-5,Route-5,(425.0 0.0 194.5),(375.0 0.0 100.0),373.5235,372.088,-0.01952377,11.27539,16.336,50.664
Truck-4,Route-4,(675.0 0.0 105.5),(375.0 0.0 200.0),369.9391,378.992,0.1294395,12.22555,29.192,44.752
Truck-0,Route-0,(175.0 0.0 105.5),(125.0 0.0 50.0),373.5235,383.256,0.1323733,11.61382,33.664,44.52
Truck-1,Route-1,(675.0 0.0 -5.5),(625.0 0.0 0.0),377.1078,384.152,0.09135463,10.97577,35.448,43.552
Truck-14,Route-14,(175.0 0.0 205.5),(625.0 0.0 100.0),380.6922,384.864,0.05170034,10.40173,6.8,72.984
Truck-12,Route-12,(425.0 0.0 105.5),(125.0 0.0 100.0),369.9391,387.32,0.2485146,12.49419,35.512,46.744
Truck-11,Route-11,(175.0 0.0 55.5),(625.0 0.0 0.0),416.5357,432.952,0.1408692,7.595649,36.904,81.936
Truck-100,Route-100,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,339.928,-0.032384,22.66187,7.032,27.904
Truck-106,Route-106,(175.0 0.0 205.5),(125.0 0.0 150.0),341.2643,344.456,0.07734724,22.96373,7.024,32.424
Truck-114,Route-114,(425.0 0.0 205.5),(125.0 0.0 50.0),348.433,350.296,0.038465,18.43663,7.024,38.248
Truck-116,Route-116,(425.0 0.0 105.5),(375.0 0.0 200.0),344.8487,352.64,0.1737254,20.74353,9.392,38.192
Truck-104,Route-104,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,353.88,0.1124644,18.62526,7.024,41.856
Truck-112,Route-112,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,362.16,0.2834222,19.06105,7.024,50.144
Truck-110,Route-110,(675.0 0.0 205.5),(375.0 0.0 100.0),362.7704,363.408,0.01015722,13.45956,7.024,51.392
Truck-113,Route-113,(425.0 0.0 155.5),(625.0 0.0 200.0),359.1861,371.064,0.2006879,14.84256,7.024,59.024
Truck-102,Route-102,(675.0 0.0 105.5),(375.0 0.0 150.0),366.3548,372.04,0.08567948,12.82897,36.416,30.576
Truck-105,Route-105,(425.0 0.0 5.5),(125.0 0.0 200.0),369.9391,372.144,0.03152592,12.00465,7.024,60.112
Truck-118,Route-118,(425.0 0.0 205.5),(625.0 0.0 100.0),362.7704,372.736,0.1587623,13.80504,9.544,58.096
Truck-101,Route-101,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,376.456,-0.008453814,10.75589,7.032,64.416
Truck-119,Route-119,(675.0 0.0 5.5),(125.0 0.0 200.0),369.9391,376.696,0.09661113,12.15148,7.024,64.656
Truck-115,Route-115,(675.0 0.0 205.5),(125.0 0.0 0.0),369.9391,386.2,0.2325007,12.45807,9.544,65.624
Truck-108,Route-108,(175.0 0.0 105.5),(375.0 0.0 200.0),362.7704,387.416,0.3926303,14.34874,7.024,75.368
Truck-109,Route-109,(175.0 0.0 55.5),(125.0 0.0 100.0),373.5235,391.312,0.2419437,11.85794,39.472,40.84
Truck-111,Route-111,(675.0 0.0 -5.5),(125.0 0.0 0.0),395.0296,404.208,0.0965847,8.9824,35.744,63.392
Truck-117,Route-117,(175.0 0.0 155.5),(625.0 0.0 0.0),391.4453,406.416,0.1637125,9.451534,35.512,59.832
Truck-103,Route-103,(425.0 0.0 105.5),(625.0 0.0 100.0),405.7827,410.92,0.04856523,8.057255,33.72,72.144
Truck-107,Route-107,(175.0 0.0 5.5),(375.0 0.0 50.0),398.614,426.232,0.2800622,9.068766,45.536,69.552
