Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,15,341.2643157033463,"(125, 0, 200)","(125, 0, 150)"
1,1,39,384.2765387048964,"(375, 0, 200)","(625, 0, 100)"
2,2,15,341.2643157033463,"(625, 0, 150)","(625, 0, 200)"
3,3,33,373.5234829545089,"(625, 0, 200)","(625, 0, 50)"
4,4,17,344.8486676201422,"(375, 0, 100)","(375, 0, 200)"
5,5,19,348.433019536938,"(375, 0, 200)","(375, 0, 50)"
6,6,37,380.69218678810057,"(125, 0, 200)","(125, 0, 0)"
7,7,19,348.433019536938,"(625, 0, 50)","(375, 0, 200)"
8,8,35,377.1078348713047,"(375, 0, 200)","(375, 0, 50)"
9,9,37,380.69218678810057,"(125, 0, 200)","(375, 0, 150)"
10,10,21,352.01737145373386,"(375, 0, 0)","(125, 0, 200)"
11,11,43,391.44524253848806,"(625, 0, 200)","(125, 0, 50)"
12,12,49,402.1982982888756,"(125, 0, 200)","(625, 0, 0)"
13,13,25,359.18607528732554,"(625, 0, 200)","(125, 0, 150)"
14,14,37,380.69218678810057,"(125, 0, 100)","(625, 0, 200)"
