Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,29,66.35477912091721,"(125, 0, 200)","(125, 0, 150)"
1,1,43,91.44524253848809,"(125, 0, 200)","(625, 0, 0)"
2,2,29,66.35477912091721,"(625, 0, 200)","(625, 0, 150)"
3,3,27,62.770427204121376,"(375, 0, 200)","(125, 0, 0)"
4,4,15,41.26431570334634,"(375, 0, 150)","(375, 0, 200)"
5,5,41,87.86089062169225,"(625, 0, 200)","(125, 0, 50)"
6,6,21,52.01737145373386,"(375, 0, 0)","(125, 0, 200)"
7,7,17,44.84866762014218,"(375, 0, 100)","(125, 0, 200)"
8,8,17,44.84866762014218,"(625, 0, 100)","(625, 0, 200)"
9,9,25,59.18607528732554,"(625, 0, 200)","(125, 0, 150)"
10,10,19,48.43301953693802,"(375, 0, 50)","(375, 0, 200)"
11,11,43,91.44524253848809,"(375, 0, 200)","(625, 0, 50)"
12,12,21,52.01737145373386,"(375, 0, 200)","(125, 0, 0)"
13,13,19,48.43301953693802,"(125, 0, 50)","(125, 0, 200)"
14,14,43,91.44524253848809,"(625, 0, 200)","(125, 0, 100)"
15,15,21,52.01737145373386,"(375, 0, 200)","(625, 0, 0)"
16,16,27,62.770427204121376,"(625, 0, 200)","(125, 0, 100)"
17,17,31,69.93913103771305,"(125, 0, 200)","(125, 0, 150)"
18,18,37,80.69218678810057,"(125, 0, 100)","(625, 0, 200)"
19,19,29,66.35477912091721,"(125, 0, 200)","(375, 0, 50)"
20,20,21,52.01737145373386,"(625, 0, 0)","(375, 0, 200)"
21,21,33,73.52348295450889,"(375, 0, 200)","(375, 0, 0)"
22,22,29,66.35477912091721,"(625, 0, 50)","(125, 0, 200)"
23,23,21,52.01737145373386,"(375, 0, 0)","(125, 0, 200)"
24,24,47,98.61394637207977,"(125, 0, 200)","(625, 0, 150)"
25,25,35,77.10783487130473,"(375, 0, 200)","(375, 0, 50)"
26,26,41,87.86089062169225,"(375, 0, 200)","(625, 0, 100)"
27,27,33,73.52348295450889,"(625, 0, 200)","(625, 0, 50)"
28,28,27,62.770427204121376,"(375, 0, 100)","(625, 0, 200)"
29,29,25,59.18607528732554,"(375, 0, 150)","(625, 0, 200)"
