Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,31,69.93913103771305,"(125, 0, 200)","(125, 0, 50)"
1,1,21,52.01737145373386,"(125, 0, 0)","(375, 0, 200)"
2,2,39,84.27653870489641,"(375, 0, 200)","(625, 0, 100)"
3,3,41,87.86089062169225,"(625, 0, 200)","(125, 0, 150)"
4,4,45,95.02959445528393,"(375, 0, 200)","(625, 0, 50)"
5,5,27,62.770427204121376,"(375, 0, 200)","(625, 0, 100)"
6,6,25,59.18607528732554,"(625, 0, 200)","(125, 0, 150)"
7,7,25,59.18607528732554,"(625, 0, 150)","(125, 0, 200)"
8,8,51,105.78265020567144,"(125, 0, 200)","(625, 0, 100)"
9,9,17,44.84866762014218,"(375, 0, 100)","(125, 0, 200)"
10,10,33,73.52348295450889,"(625, 0, 200)","(375, 0, 50)"
11,11,43,91.44524253848809,"(125, 0, 200)","(375, 0, 100)"
12,12,45,95.02959445528393,"(625, 0, 200)","(125, 0, 0)"
13,13,41,87.86089062169225,"(625, 0, 200)","(125, 0, 100)"
14,14,27,62.770427204121376,"(375, 0, 200)","(125, 0, 0)"
15,15,41,87.86089062169225,"(125, 0, 200)","(375, 0, 150)"
16,16,21,52.01737145373386,"(625, 0, 200)","(375, 0, 0)"
17,17,33,73.52348295450889,"(625, 0, 200)","(375, 0, 50)"
18,18,25,59.18607528732554,"(375, 0, 200)","(125, 0, 50)"
19,19,31,69.93913103771305,"(375, 0, 200)","(375, 0, 50)"
20,20,29,66.35477912091721,"(625, 0, 50)","(125, 0, 200)"
21,21,31,69.93913103771305,"(375, 0, 200)","(375, 0, 150)"
22,22,35,77.10783487130473,"(625, 0, 200)","(625, 0, 0)"
23,23,49,102.1982982888756,"(125, 0, 200)","(625, 0, 150)"
24,24,15,41.26431570334634,"(375, 0, 200)","(125, 0, 150)"
25,25,27,62.770427204121376,"(375, 0, 100)","(625, 0, 200)"
26,26,27,62.770427204121376,"(375, 0, 0)","(375, 0, 200)"
27,27,29,66.35477912091721,"(125, 0, 200)","(125, 0, 100)"
28,28,21,52.01737145373386,"(625, 0, 0)","(625, 0, 200)"
29,29,25,59.18607528732554,"(625, 0, 150)","(125, 0, 200)"
