Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,27,62.770427204121376,"(125, 0, 100)","(375, 0, 200)"
1,1,43,91.44524253848809,"(625, 0, 200)","(125, 0, 50)"
2,2,55,112.95135403926312,"(125, 0, 200)","(625, 0, 50)"
3,3,25,59.18607528732554,"(375, 0, 150)","(625, 0, 200)"
4,4,31,69.93913103771305,"(125, 0, 200)","(125, 0, 150)"
5,5,29,66.35477912091721,"(625, 0, 200)","(125, 0, 50)"
6,6,31,69.93913103771305,"(375, 0, 200)","(125, 0, 100)"
7,7,15,41.26431570334634,"(625, 0, 150)","(375, 0, 200)"
8,8,29,66.35477912091721,"(375, 0, 50)","(125, 0, 200)"
9,9,21,52.01737145373386,"(375, 0, 0)","(375, 0, 200)"
10,10,43,91.44524253848809,"(125, 0, 200)","(375, 0, 50)"
11,11,31,69.93913103771305,"(625, 0, 200)","(625, 0, 100)"
12,12,49,102.1982982888756,"(125, 0, 200)","(375, 0, 0)"
13,13,19,48.43301953693802,"(625, 0, 50)","(375, 0, 200)"
14,14,37,80.69218678810057,"(625, 0, 200)","(125, 0, 0)"
15,15,17,44.84866762014218,"(625, 0, 200)","(625, 0, 100)"
16,16,21,52.01737145373386,"(625, 0, 0)","(625, 0, 200)"
17,17,27,62.770427204121376,"(625, 0, 0)","(375, 0, 200)"
18,18,29,66.35477912091721,"(375, 0, 200)","(125, 0, 150)"
19,19,15,41.26431570334634,"(625, 0, 150)","(625, 0, 200)"
20,20,29,66.35477912091721,"(375, 0, 150)","(125, 0, 200)"
21,21,21,52.01737145373386,"(125, 0, 200)","(125, 0, 0)"
22,22,27,62.770427204121376,"(375, 0, 100)","(625, 0, 200)"
23,23,17,44.84866762014218,"(375, 0, 200)","(375, 0, 100)"
24,24,27,62.770427204121376,"(375, 0, 150)","(125, 0, 200)"
